RIC	Year	ESG Score	Environmental Pillar Score	Social Pillar Score	Governance Pillar Score
FNTGn.DE	12/31/2022	33.76448994	41.93854479	20.9065712	53.28498492
FNTGn.DE	12/31/2023	38.61026956	44.50951622	24.1425697	63.10328963
FPE3_p.DE	12/31/2010	18.55450473	2.067268253	24.14549506	38.20833333
FPE3_p.DE	12/31/2011	19.41132833	1.684079214	26.08842217	39.41550388
FPE3_p.DE	12/31/2012	25.54947202	8.092540998	37.47648329	36.18039216
FPE3_p.DE	12/31/2013	24.66751946	8.41286986	37.61491603	31.44542292
FPE3_p.DE	12/31/2014	26.8720874	10.38567318	47.04677856	21.8131925
FPE3_p.DE	12/31/2015	26.12640411	12.35470132	40.29240304	26.45291417
FPE3_p.DE	12/31/2016	32.26212572	12.455637	38.47327275	56.72914556
FPE3_p.DE	12/31/2017	52.47044419	25.53573147	69.05663376	71.95072654
FPE3_p.DE	12/31/2018	47.98550775	27.80394217	65.8586815	53.35450696
FPE3_p.DE	12/31/2019	46.76181671	26.62925161	64.6804886	51.96715437
FPE3_p.DE	12/31/2020	50.60794956	37.89723681	60.50107937	56.30018324
FPE3_p.DE	12/31/2021	53.08126183	41.04362733	62.57461233	58.26179445
FPE3_p.DE	12/31/2022	54.46056264	50.44046462	58.9742866	53.91448132
FRAG.DE	12/31/2010	67.95584231	67.32984757	91.39621568	33.05147059
FRAG.DE	12/31/2011	70.55431298	69.3297212	88.19198804	45.06925065
FRAG.DE	12/31/2012	75.45710273	74.31643625	89.19240153	55.80392157
FRAG.DE	12/31/2013	80.86272404	73.99936593	91.71007564	71.50304414
FRAG.DE	12/31/2014	83.49865774	78.84762309	94.85081116	71.08729419
FRAG.DE	12/31/2015	86.23831705	81.89405306	96.79313651	74.719247
FRAG.DE	12/31/2016	85.82077141	82.5124808	96.77586475	72.62411348
FRAG.DE	12/31/2017	82.14178627	86.33302876	97.1790163	55.00437015
FRAG.DE	12/31/2018	83.74572197	86.41073029	96.01728059	62.38001613
FRAG.DE	12/31/2019	82.21719392	84.12205754	96.2345679	58.98915099
FRAG.DE	12/31/2020	82.15082127	82.21732045	94.12548	63.92053973
FRAG.DE	12/31/2021	72.74194254	80.90530697	88.98913605	39.66488912
FRAG.DE	12/31/2022	74.40272987	81.51103565	88.1523595	46.20387561
FREG.DE	12/31/2010	53.96514161	72.85714286	58.35813492	39.24754902
FREG.DE	12/31/2011	61.26902851	67.14912281	56.0380117	64.60620155
FREG.DE	12/31/2012	47.7607308	50	49.77210182	44.22745098
FREG.DE	12/31/2013	44.58081151	44.36231884	47.41966705	41.28343118
FREG.DE	12/31/2014	51.86959209	55	50.26190476	52.23361292
FREG.DE	12/31/2015	46.48041429	60.55432373	55.7718894	28.29368943
FREG.DE	12/31/2016	43.90651623	55.28360528	54.15739269	25.91691996
FREG.DE	12/31/2017	63.60965169	50.74113475	77.61206527	53.24101388
FREG.DE	12/31/2018	74.25006961	54.75603865	89.50878188	65.68663037
FREG.DE	12/31/2019	78.49189711	53.3875	85.01905523	83.21150592
FREG.DE	12/31/2020	81.62995671	63.07235142	85.96359301	85.7083958
FREG.DE	12/31/2021	79.0111778	67.54184042	84.25841227	78.44916514
FREG.DE	12/31/2022	74.28401287	64.16020672	82.48227075	69.5080065
G1AG.DE	12/31/2010	30.57635841	31.78132655	23.23002583	38.7622549
G1AG.DE	12/31/2011	41.16230197	45.49356481	23.86741114	58.64031008
G1AG.DE	12/31/2012	36.75238779	42.5842319	21.74136462	49.43529412
G1AG.DE	12/31/2013	33.15271618	32.87392914	18.54782243	52.63589911
G1AG.DE	12/31/2014	33.8638545	35.13206023	16.35368719	55.29978254
G1AG.DE	12/31/2015	38.99928705	39.60703428	28.17621516	52.46024018
G1AG.DE	12/31/2016	49.20703586	51.16468612	32.87251169	68.27423168
G1AG.DE	12/31/2017	63.57864061	56.53260538	69.19053751	64.67606249
G1AG.DE	12/31/2018	68.90411196	68.01446142	71.17265663	66.9973785
G1AG.DE	12/31/2019	68.27508972	69.34016103	69.1235773	65.88454265
G1AG.DE	12/31/2020	67.99017244	69.07635264	73.00098451	60.11702482
G1AG.DE	12/31/2021	66.77631358	69.58409146	75.51131332	51.95442492
G1AG.DE	12/31/2022	80.61869317	90.37600367	90.24351529	56.29070937
G1AG.DE	12/31/2023	86.24834057	92.82112748	93.67767538	68.62031286
G24n.DE	12/31/2016	31.84300021	23.57006702	45.26234334	22.76933468
G24n.DE	12/31/2017	39.563314	32.44176458	47.97173542	34.45919371
G24n.DE	12/31/2018	54.61784551	38.98035595	49.12432385	64.03962492
G24n.DE	12/31/2019	55.2203239	44.87111041	42.06945462	69.6494476
G24n.DE	12/31/2020	70.16540208	46.70223806	57.9426852	87.7294686
G24n.DE	12/31/2021	69.75368781	46.10513401	56.8863843	87.92843197
G24n.DE	12/31/2022	64.49428872	45.79494426	46.1018556	85.94202058
G24n.DE	12/31/2023	63.18339033	41.6641864	43.01612701	87.00540603
GBFG.DE	12/31/2010	38.78330574	48.88888889	33.9664408	31.27205882
GBFG.DE	12/31/2011	39.48660488	48.14712326	29.41767622	41.23462532
GBFG.DE	12/31/2012	56.85129913	74.38286322	50.5409943	41.00130719
GBFG.DE	12/31/2013	53.10632156	72.45988139	45.90327922	35.93552946
GBFG.DE	12/31/2014	60.45174114	77.81739579	58.58647692	38.70974423
GBFG.DE	12/31/2015	69.85842777	77.77284636	76.57254729	49.53169194
GBFG.DE	12/31/2016	63.56913595	76.18936798	53.54242949	59.765282
GBFG.DE	12/31/2017	71.29378903	67.71978295	84.17680394	58.5840708
GBFG.DE	12/31/2018	70.55293104	61.57850944	80.19197507	69.83666062
GBFG.DE	12/31/2019	68.87667333	62.23104677	73.82591127	71.36160048
GBFG.DE	12/31/2020	68.77121691	57.50977434	73.53974362	77.96726637
GBFG.DE	12/31/2021	58.42325254	34.36337891	76.84238137	66.72960923
GBFG.DE	12/31/2022	64.95250755	46.07543398	74.76451396	77.86164617
GBFG.DE	12/31/2023	62.85909221	46.65021837	71.57936172	73.53692202
GXIG.DE	11/30/2010	24.95413024	18.8538206	22.14285714	31.50245098
GXIG.DE	11/30/2011	32.5542406	16.88558402	29.44492943	43.96020672
GXIG.DE	11/30/2012	38.75485383	32.31589147	36.85678756	44.25882353
GXIG.DE	11/30/2013	36.73587341	30.6547619	37.46862433	38.60893673
GXIG.DE	11/30/2014	45.66930912	27.22693531	49.02367423	49.85916951
GXIG.DE	11/30/2015	43.38685367	48.2750243	50.11995297	32.24045996
GXIG.DE	11/30/2016	52.90811983	51.95485485	70.6509704	29.99155691
GXIG.DE	11/30/2017	57.47844269	50.77008929	77.32993331	34.47121162
GXIG.DE	11/30/2018	71.003565	59.46352584	86.3914118	56.12825166
GXIG.DE	11/30/2019	74.00282516	59.32919099	84.94243573	66.44670051
GXIG.DE	11/30/2020	73.89414476	60.62623246	85.4295518	64.89755122
GXIG.DE	11/30/2021	75.58191846	67.15201465	83.55832237	69.01360842
GXIG.DE	11/30/2022	72.46145142	68.46780879	83.34718842	59.99226425
GXIG.DE	11/30/2023	70.72396042	66.00621361	72.09286207	71.12318841
HAGG.DE	12/31/2020	63.65164813	56.7062904	76.71856109	51.03198401
HAGG.DE	12/31/2021	71.26745357	57.166242	78.37221327	71.97744558
HAGG.DE	12/31/2022	74.19880253	57.87282025	78.98843272	79.67857972
HEIG.DE	12/31/2010	63.05431192	61.74004193	61.1084749	68.15441176
HEIG.DE	12/31/2011	57.99115354	60.07139215	49.09370947	67.01963824
HEIG.DE	12/31/2012	78.2730286	80.35030313	75.45080873	78.63267974
HEIG.DE	12/31/2013	74.75032176	78.73730044	67.07945847	78.6589476
HEIG.DE	12/31/2014	78.09038959	84.05478955	75.97276265	70.57678368
HEIG.DE	12/31/2015	79.57993532	85.03614785	76.85786131	73.82714332
HEIG.DE	12/31/2016	80.55284266	84.40906709	79.5273726	75.20432286
HEIG.DE	12/31/2017	79.7303368	84.16929861	74.25206117	79.70993117
HEIG.DE	12/31/2018	79.45808744	84.76515653	73.414665	78.71092962
HEIG.DE	12/31/2019	75.8366446	80.246532	72.92791337	72.19886533
HEIG.DE	12/31/2020	81.06998513	82.19339623	78.51997714	82.72613693
HEIG.DE	12/31/2021	82.17626684	83.99031355	78.22221824	84.6169537
HEIG.DE	12/31/2022	82.48950807	86.82533127	78.0841945	81.11936257
HEIG.DE	12/31/2023	79.26424085	81.88801368	77.38870079	77.30676329
HFGG.DE	12/31/2018	40.24666002	28.63400688	32.64886882	61.65103852
HFGG.DE	12/31/2019	48.13280999	47.73905428	35.63614873	68.37304668
HFGG.DE	12/31/2020	65.54671746	62.91083665	64.3666976	69.53689822
HFGG.DE	12/31/2021	77.37136043	86.03773691	79.88759623	66.42626104
HFGG.DE	12/31/2022	76.27461789	83.32426829	73.69096408	74.75439004
HLE.DE	5/31/2018	43.41891295	23.08842935	67.53211013	30.75519258
HLE.DE	5/31/2019	46.49084372	42.39890304	62.34322569	25.18244252
HLE.DE	5/31/2020	56.11187364	41.75283716	77.7585381	39.29493587
HLE.DE	5/31/2021	59.05570788	46.45998283	75.79308621	48.14319434
HLE.DE	12/31/2022	58.66798553	49.58541115	79.0465431	36.62682757
HLE.DE	12/31/2023	72.35473279	69.22712052	89.82326162	46.93984357
HNKG_p.DE	12/31/2010	79.77949239	71.99124494	95.68036268	66.59558824
HNKG_p.DE	12/31/2011	79.80542724	72.06188948	92.75907894	71.53643411
HNKG_p.DE	12/31/2012	76.19870913	72.14037936	92.26570636	56.14379085
HNKG_p.DE	12/31/2013	76.40296838	72.37687659	94.3736905	53.06534029
HNKG_p.DE	12/31/2014	78.29661621	72.25851607	93.60498329	63.02474889
HNKG_p.DE	12/31/2015	78.01091861	73.47928374	92.72012528	61.09287337
HNKG_p.DE	12/31/2016	72.25837548	70.91126935	93.07732944	39.36170213
HNKG_p.DE	12/31/2017	72.11663984	69.92050306	90.80682763	44.32699661
HNKG_p.DE	12/31/2018	70.28479671	68.37031528	89.14230017	41.71405525
HNKG_p.DE	12/31/2019	76.4402317	69.95991381	88.73039161	67.06380014
HNKG_p.DE	12/31/2020	81.0079551	73.56425443	92.56775879	74.57104781
HNKG_p.DE	12/31/2021	78.26316732	71.270064	92.55604612	66.39916077
HNKG_p.DE	12/31/2022	75.91732934	72.17521458	92.25867105	54.83890307
HNKG_p.DE	12/31/2023	74.85846246	71.38556029	91.95354214	52.02726018
HNRGn.DE	12/31/2010	43.89760641	45.16174948	57.46266234	34.66421569
HNRGn.DE	12/31/2011	57.20795296	48.85936716	53.941719	70.32919897
HNRGn.DE	12/31/2012	62.27695532	76.42498517	64.8317808	66.02614379
HNRGn.DE	12/31/2013	67.55666152	77.63573417	74.26531176	68.17732116
HNRGn.DE	12/31/2014	66.55847262	77.95096716	83.36792276	54.76649063
HNRGn.DE	12/31/2015	71.71572572	84.12635454	87.51904043	58.48425836
HNRGn.DE	12/31/2016	60.34313004	84.60001932	73.58808197	46.42688281
HNRGn.DE	12/31/2017	62.24123225	83.59364329	73.52155864	50.64295859
HNRGn.DE	12/31/2018	61.12484523	53.59179323	70.27189258	52.96430732
HNRGn.DE	12/31/2019	55.4917494	54.18600603	73.47464756	34.94694934
HNRGn.DE	12/31/2020	68.46722458	81.38598443	70.11544486	62.23804764
HNRGn.DE	12/31/2021	76.9096421	80.5981408	74.59064448	78.38563977
HNRGn.DE	12/31/2022	73.29091887	64.87451737	78.70818388	69.77624352
HOTG.DE	12/31/2010	74.89039837	80.0952381	88.03546137	49.49264706
HOTG.DE	12/31/2011	69.67432466	76.06992792	83.04834154	42.29405685
HOTG.DE	12/31/2012	73.35849915	85.79771133	80.86025968	45.60784314
HOTG.DE	12/31/2013	73.05953907	84.97950462	80.79822823	45.70939335
HOTG.DE	12/31/2014	78.86466417	82.94410748	93.4899839	53.003003
HOTG.DE	12/31/2015	81.47926398	87.29763808	95.48763974	54.1415125
HOTG.DE	12/31/2016	89.15357061	87.8806201	94.7464371	83.33333333
HOTG.DE	12/31/2017	86.99051884	89.36770453	96.20699815	71.05266033
HOTG.DE	12/31/2018	85.06402968	89.82009482	93.58088543	66.67120387
HOTG.DE	12/31/2019	85.18943043	87.58430794	93.24925132	70.73195979
HOTG.DE	12/31/2020	87.71965601	89.26518326	92.97394519	78.316675
HOTG.DE	12/31/2021	87.30590491	83.81707709	92.80689228	84.61112568
HOTG.DE	12/31/2022	83.33994734	84.94527979	90.89137834	70.68828808
HOTG.DE	12/31/2023	85.70386938	84.48947127	89.90439771	81.61663216
IFXGn.DE	9/30/2010	62.36002353	63.93975992	64.53241013	56.87990196
IFXGn.DE	9/30/2011	63.59089438	61.12044303	80.6325571	38.43669251
IFXGn.DE	9/30/2012	66.52380233	51.24652778	83.00646965	57.66013072
IFXGn.DE	9/30/2013	73.17459109	58.11617482	87.49612767	67.61415525
IFXGn.DE	9/30/2014	74.30826322	62.82563452	86.94912931	67.22998861
IFXGn.DE	9/30/2015	80.02260654	72.30914987	89.33495101	73.91338619
IFXGn.DE	9/30/2016	82.99125141	76.4351841	94.5152275	71.84397163
IFXGn.DE	9/30/2017	79.15795754	77.27758064	92.26716122	59.78422375
IFXGn.DE	9/30/2018	75.6772506	75.00248209	85.02528608	61.06271426
IFXGn.DE	9/30/2019	76.51650388	74.61160184	85.1280041	64.59341097
IFXGn.DE	9/30/2020	80.89308691	80.72595993	83.70431934	76.45510578
IFXGn.DE	9/30/2021	80.25121711	75.94520431	82.62559198	81.50071393
IFXGn.DE	9/30/2022	75.80731892	75.60782036	80.97214486	67.52475439
IFXGn.DE	9/30/2023	78.28312154	76.90745019	80.30824251	76.59247757
JENGn.DE	12/31/2018	48.57159937	19.98219373	52.11017892	77.04022989
JENGn.DE	12/31/2019	53.3102916	45.77011119	42.55405385	80.10630039
JENGn.DE	12/31/2020	56.68772111	45.47228352	42.78865207	93.07971014
JENGn.DE	12/31/2021	67.86137676	53.40009741	64.02354278	91.54733805
JENGn.DE	12/31/2022	63.91505583	52.85843335	57.4465498	87.85603775
JUNG_p.DE	12/31/2018	41.21700962	33.9974596	46.44513859	43.02581166
JUNG_p.DE	12/31/2019	47.99067014	39.89283627	61.78909621	39.61680104
JUNG_p.DE	12/31/2020	51.53834501	41.87188519	60.09684055	51.91695819
JUNG_p.DE	12/31/2021	47.22673242	37.77155138	60.54463936	41.11169391
JUNG_p.DE	12/31/2022	54.47423639	47.98633598	67.45375267	45.24212888
JUNG_p.DE	12/31/2023	54.9049385	46.90910975	65.50495056	50.60213941
KBX.DE	12/31/2017	54.69539231	54.56117934	82.53617254	18.35409155
KBX.DE	12/31/2018	63.03490052	75.80694904	73.72865693	33.68773946
KBX.DE	12/31/2019	68.26605871	75.62326112	77.56312057	47.24793471
KBX.DE	12/31/2020	77.0061617	79.44550223	85.57329193	62.84649342
KBX.DE	12/31/2021	80.25931868	77.97756271	90.0692611	70.13550136
KBX.DE	12/31/2022	79.91085681	77.16959736	92.51230937	66.67846368
KGX.DE	12/31/2014	30.05170713	20.49702176	38.70974271	30.16568292
KGX.DE	12/31/2015	34.16928288	11.16172193	54.29550458	35.39064311
KGX.DE	12/31/2016	46.31816546	39.06391373	56.63806016	41.49273894
KGX.DE	12/31/2017	57.30148856	43.84934264	72.81642236	53.10226155
KGX.DE	12/31/2018	61.20815672	46.74312514	65.75609101	72.60334745
KGX.DE	12/31/2019	62.72334541	46.87367594	65.66589387	77.88494078
KGX.DE	12/31/2020	77.57860047	66.2532455	82.01189216	85.35648842
KGX.DE	12/31/2021	70.72899048	61.0633035	76.17053575	75.19334441
KGX.DE	12/31/2022	70.11601225	60.95737143	76.21158224	73.1144117
KGX.DE	12/31/2023	70.40926604	63.71272634	73.99620661	73.74223602
KRNG.DE	12/31/2017	46.06641982	35.19952779	67.79687796	30.61564514
KRNG.DE	12/31/2018	45.42848493	39.21011706	60.36382902	33.30863077
KRNG.DE	12/31/2019	46.81304317	39.68794287	61.84801722	35.65064198
KRNG.DE	12/31/2020	52.1369372	35.17124194	73.20294441	44.87589539
KRNG.DE	12/31/2021	48.30737995	37.2623546	73.07729997	29.085293
KRNG.DE	12/31/2022	49.52297929	35.42458311	71.72602577	37.33039375
KTN.DE	12/31/2018	43.22585344	60.64551912	73.80644489	11.66666667
KTN.DE	12/31/2019	64.83141642	67.59839087	81.09101858	50
KTN.DE	12/31/2020	68.37413489	65.7591441	80.44775377	58.76190476
KTN.DE	12/31/2021	77.99829691	64.416171	78.52539156	81.61904762
KTN.DE	12/31/2022	75.8603789	69.58988949	76.78602166	76.94444444
KTN.DE	12/31/2023	73.39008216	68.60522021	74.15522625	74.16666667
LEGn.DE	12/31/2014	25.45463109	3.622626889	42.80702877	27.47126437
LEGn.DE	12/31/2015	41.784879	11.03096411	54.94914843	57.03296703
LEGn.DE	12/31/2016	45.12366846	19.67256503	54.12703823	59.82269504
LEGn.DE	12/31/2017	58.47614523	33.9542512	61.31221719	79.06096362
LEGn.DE	12/31/2018	59.01029357	41.77000049	62.43049169	71.91369228
LEGn.DE	12/31/2019	60.81813016	35.59797482	68.35818502	76.9035533
LEGn.DE	12/31/2020	62.95235481	38.43842923	71.30800194	77.4579377
LEGn.DE	12/31/2021	67.82030166	50.29373868	82.74584131	68.34455226
LEGn.DE	12/31/2022	72.75342951	55.48784003	88.47430379	72.15053763
LEGn.DE	12/31/2023	73.37287759	53.11745672	83.95168908	81.31642512
LHAG.DE	12/31/2010	55.39591133	69.0186713	63.64447485	28.26715686
LHAG.DE	12/31/2011	70.79769728	82.72888459	77.16791228	48.29501916
LHAG.DE	12/31/2012	66.47041798	76.60732323	79.26834382	36.47843137
LHAG.DE	12/31/2013	69.46795759	76.94691597	78.81187583	47.4847793
LHAG.DE	12/31/2014	65.54846139	80.25832028	79.68080579	28.56166511
LHAG.DE	12/31/2015	67.40134288	86.10555238	80.07106756	28.17406222
LHAG.DE	12/31/2016	72.46713309	87.30775497	82.22747984	41.77304965
LHAG.DE	12/31/2017	73.03616102	88.10034897	83.32496592	41.31814706
LHAG.DE	12/31/2018	76.44725605	84.85449735	83.47821619	56.84815487
LHAG.DE	12/31/2019	70.77680717	78.83243016	82.08311116	45.27022992
LHAG.DE	12/31/2020	68.91664177	80.72867898	79.95827286	39.66766617
LHAG.DE	12/31/2021	71.79199464	73.17927171	90.01600433	43.4361978
LHAG.DE	12/31/2022	73.07120428	69.41081178	88.56498733	54.28734432
LXSG.DE	12/31/2010	59.84016054	65.75331674	40.80676976	81.64460784
LXSG.DE	12/31/2011	65.185942	68.67905946	55.34761207	75.68527132
LXSG.DE	12/31/2012	66.69339991	66.68802708	65.16415192	69.29411765
LXSG.DE	12/31/2013	69.064193	67.07458003	70.63605531	69.91574255
LXSG.DE	12/31/2014	67.23641492	67.44045772	68.45933492	64.80376929
LXSG.DE	12/31/2015	69.0762205	67.2758134	70.43335999	69.95734224
LXSG.DE	12/31/2016	63.48276255	65.37612139	64.69420518	58.08510638
LXSG.DE	12/31/2017	64.38883392	61.64847526	73.79344204	53.29454824
LXSG.DE	12/31/2018	75.85883195	66.96098803	86.49666699	73.55313571
LXSG.DE	12/31/2019	78.54135653	69.22766503	87.49633143	79.82183736
LXSG.DE	12/31/2020	80.26826219	67.79538912	87.91089387	89.35365651
LXSG.DE	12/31/2021	83.2433455	69.9501547	90.17810586	94.97741644
LXSG.DE	12/31/2022	83.48068259	75.08916514	89.53892477	88.04034192
MBGn.DE	12/31/2010	88.17698888	90.97922982	93.60701105	74.99264706
MBGn.DE	12/31/2011	91.23126175	90.47755438	96.54458189	83.22428941
MBGn.DE	12/31/2012	94.53912914	91.48425635	97.86865782	93.1372549
MBGn.DE	12/31/2013	94.56685326	91.67839134	97.98967612	92.77288541
MBGn.DE	12/31/2014	90.88033377	87.63528139	96.52275873	85.79993787
MBGn.DE	12/31/2015	93.03016416	92.16724879	96.27035452	88.71192099
MBGn.DE	12/31/2016	92.20506024	88.31086601	95.94597411	91.27659574
MBGn.DE	12/31/2017	91.35586091	91.32870549	95.46471846	84.38599366
MBGn.DE	12/31/2018	93.61410231	92.35298599	95.40389043	92.32708207
MBGn.DE	12/31/2019	92.96888981	96.36472646	89.75474216	93.69662586
MBGn.DE	12/31/2020	93.44093677	95.77735955	89.24598335	97.324671
MBGn.DE	12/31/2021	92.63013536	94.93685925	89.27635208	95.12078562
MBGn.DE	12/31/2022	93.24302837	98.19472947	89.2972788	93.04034192
MBGn.DE	12/31/2023	91.96698107	97.84702629	88.97444495	88.83885438
MRCG.DE	12/31/2010	69.37005458	74.20366998	68.47419499	67.16421569
MRCG.DE	12/31/2011	69.09266776	74.91919407	64.36386039	71.88682171
MRCG.DE	12/31/2012	73.20870201	79.32166384	76.19430048	64.26405229
MRCG.DE	12/31/2013	72.05003246	83.93694854	78.52262227	53.66003479
MRCG.DE	12/31/2014	74.9583066	86.9716589	82.96879787	54.17728073
MRCG.DE	12/31/2015	80.01931433	89.50997171	96.73705525	48.0757639
MRCG.DE	12/31/2016	80.50248651	89.87383403	96.0964162	50.32590341
MRCG.DE	12/31/2017	78.62559413	91.71787808	96.1943626	42.76903747
MRCG.DE	12/31/2018	83.8983704	91.16813176	96.67234738	59.47721315
MRCG.DE	12/31/2019	83.58737116	91.44736842	97.37663503	57.2160844
MRCG.DE	12/31/2020	85.07593187	90.59204284	96.34848839	64.18457438
MRCG.DE	12/31/2021	87.90711556	90.04134146	94.96805037	75.78984177
MRCG.DE	12/31/2022	85.91615991	88.84253575	93.96247646	71.74537789
MTXGn.DE	12/31/2010	47.85717061	25.34865702	41.78787132	72.59068627
MTXGn.DE	12/31/2011	55.18261836	43.84936711	47.99132978	73.24186047
MTXGn.DE	12/31/2012	50.22018171	53.95764366	40.77343422	60.28496732
MTXGn.DE	12/31/2013	52.28393777	56.30083799	40.18117112	65.74418352
MTXGn.DE	12/31/2014	53.05276057	51.01450424	40.77868852	71.18566843
MTXGn.DE	12/31/2015	73.86813843	69.79684942	80.58245497	67.7521213
MTXGn.DE	12/31/2016	78.10544732	66.16070809	92.23720183	67.70854441
MTXGn.DE	12/31/2017	76.43105203	72.4603605	83.12749891	70.26548673
MTXGn.DE	12/31/2018	82.03522313	90.21265284	79.66317688	79.25388183
MTXGn.DE	12/31/2019	80.93615634	90.67078406	77.64514013	78.25858465
MTXGn.DE	12/31/2020	84.92048683	88.33596418	85.82029119	81.19606863
MTXGn.DE	12/31/2021	80.80506808	86.6382681	78.01028012	80.31587843
MTXGn.DE	12/31/2022	79.16493855	84.61399986	81.64031315	71.81345246
MUVGn.DE	12/31/2010	77.1176926	91.86335404	75.0303288	77.24754902
MUVGn.DE	12/31/2011	76.47610904	86.85388432	80.96685364	72.21653747
MUVGn.DE	12/31/2012	73.08443977	89.82579333	78.28836716	64.03921569
MUVGn.DE	12/31/2013	68.55691986	89.98043226	72.91025602	60.23320287
MUVGn.DE	12/31/2014	71.96557568	94.2671315	79.63034062	56.60453557
MUVGn.DE	12/31/2015	69.87189406	91.19505433	80.84897896	50.98298326
MUVGn.DE	12/31/2016	69.95959587	90.38346373	81.03156648	51.4893617
MUVGn.DE	12/31/2017	82.76335032	93.89107855	84.10253341	77.72588222
MUVGn.DE	12/31/2018	83.05111562	94.87752021	77.71085732	85.33928211
MUVGn.DE	12/31/2019	85.74465411	95.76772647	82.83489601	85.79834777
MUVGn.DE	12/31/2020	87.77545411	94.26367922	87.69379673	85.70797934
MUVGn.DE	12/31/2021	82.55604668	93.23401675	80.86035784	80.97502695
MUVGn.DE	12/31/2022	87.03626908	92.32682262	87.94256854	84.21540187
MUVGn.DE	12/31/2023	85.15537084	92.88014375	86.04360926	81.54416839
NA9n.DE	12/31/2020	31.11916992	25.48407139	54.59435992	12.59495252
NA9n.DE	12/31/2021	36.61709196	24.67803017	50.99921695	27.81420287
NA9n.DE	12/31/2022	37.59474948	20.31330945	49.5835183	32.45551946
NAFG.DE	9/30/2010	55.50928467	81.68981979	42.43911201	39.40441176
NAFG.DE	9/30/2011	51.48711026	79.53834844	41.43380296	27.75658915
NAFG.DE	9/30/2012	56.47376337	81.49229678	41.75919275	44.72941176
NAFG.DE	9/30/2013	63.01935612	70.43441247	59.49807302	58.16210046
NAFG.DE	9/30/2014	64.12791569	78.8050378	64.03926583	43.23599462
NAFG.DE	9/30/2015	61.21991805	79.87808175	60.51674645	35.62897019
NAFG.DE	9/30/2016	66.20441104	81.68798694	68.67979439	39.95440729
NAFG.DE	9/30/2017	69.37729412	85.42648055	64.83027358	53.82552169
NAFG.DE	9/30/2018	72.78983848	84.40642391	81.79445646	41.38183101
NAFG.DE	9/30/2019	77.7415338	85.20011508	81.35556877	61.12789888
NAFG.DE	9/30/2020	77.77930229	82.20361737	78.09018253	70.92828586
NAFG.DE	9/30/2021	78.94674602	83.33774401	78.71795497	73.02794533
NAFG.DE	9/30/2022	79.27403217	87.50651102	77.73755313	69.99226425
NDXG.DE	12/31/2018	50.06588203	56.92057045	51.26644636	40.2661827
NDXG.DE	12/31/2019	51.94668768	55.83706156	49.89657918	49.96615905
NDXG.DE	12/31/2020	71.74923816	60.72237727	81.52216167	72.16808263
NDXG.DE	12/31/2021	76.16558635	64.24229205	86.75537187	76.58915406
NDXG.DE	12/31/2022	77.7651862	64.20816491	88.54932538	79.89440706
NDXG.DE	12/31/2023	78.64580975	60.50237909	88.77656503	87.13538072
NEKG.DE	12/31/2017	19.38514121	23.93162393	23.61745136	14.37670709
NEKG.DE	12/31/2018	34.34516078	23.26797386	23.83340698	46.72010486
NEKG.DE	12/31/2019	40.7822431	35.88638821	25.54801345	55.36936399
NEKG.DE	12/31/2020	52.65304726	35.19662447	42.20105026	66.89030485
NEKG.DE	12/31/2021	51.69031559	35.82016025	42.26691334	64.56595856
NEKG.DE	12/31/2022	48.91776171	32.75046036	39.13104226	62.19540497
P911_p.DE		NULL	NULL	NULL	NULL
PNEGn.DE	12/31/2019	27.47158083	13.46749226	33.27877796	38.69712352
PNEGn.DE	12/31/2020	23.17217054	9.162895928	29.4868754	33.99758454
PNEGn.DE	12/31/2021	26.9219237	30.5192128	22.72727273	26.20071685
PNEGn.DE	12/31/2022	27.7594747	33.94037067	23.56166151	24.11270983
PNEGn.DE	12/31/2023	29.01085495	37.0944211	23.48065869	24.27363699
PSHG_p.DE	12/31/2010	21.06422676	51.14417989	5.944593303	4.739667203
PSHG_p.DE	12/31/2011	20.00723078	42.28186065	9.677413121	6.440826873
PSHG_p.DE	12/31/2012	19.99775495	31.0009787	12.76252206	16.93333333
PSHG_p.DE	12/31/2013	17.76308857	29.237262	15.18557004	6.095346815
PSHG_p.DE	12/31/2014	11.43650294	17.05818691	4.458488604	15.4675365
PSHG_p.DE	12/31/2015	7.609197606	4.785959646	8.518345732	10.01112811
PSHG_p.DE	12/31/2016	3.909927557	0	4.39120221	8.562985478
PSHG_p.DE	12/31/2017	7.720890668	0	5.728465445	21.92832951
PSHG_p.DE	12/31/2018	11.38892339	0	6.42506267	35.79955636
PSHG_p.DE	12/31/2019	10.24500582	0	6.46715253	31.03135264
PSHG_p.DE	12/31/2020	9.454063916	0	2.513227134	34.52773613
PSHG_p.DE	12/31/2021	11.49663495	0	2.219475833	43.41463415
PSHG_p.DE	12/31/2022	15.88170248	0	4.730962438	57.13429257
PUMG.DE	12/31/2010	69.24221354	85.27669981	73.65995581	50.91421569
PUMG.DE	12/31/2011	63.70337901	88.30143541	71.13968609	34.36744186
PUMG.DE	12/31/2012	77.39760747	87.97452201	78.50176195	68.65620915
PUMG.DE	12/31/2013	73.76250024	90.36001462	76.11526299	58.89813003
PUMG.DE	12/31/2014	72.02787745	87.4867092	83.92320904	40.23092058
PUMG.DE	12/31/2015	74.53451761	85.13262322	87.34676848	44.11971994
PUMG.DE	12/31/2016	72.93153117	87.38510679	84.64971868	42.09895306
